Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Symbol,Sector
2022-10-19,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,232.89134216308594,19985700,0.0,MSFT,tech
2022-10-20,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,232.56634521484375,21811000,0.0,MSFT,tech
2022-10-21,234.74000549316406,243.0,234.5,242.1199951171875,238.4457550048828,26299700,0.0,MSFT,tech
2022-10-24,243.75999450683594,247.83999633789062,241.3000030517578,247.25,243.49790954589844,24911200,0.0,MSFT,tech
2022-10-25,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,246.85614013671875,34775500,0.0,MSFT,tech
2022-10-26,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,227.80966186523438,82543200,0.0,MSFT,tech
2022-10-27,231.0399932861328,233.69000244140625,225.77999877929688,226.75,223.30899047851562,40424600,0.0,MSFT,tech
2022-10-28,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,232.29058837890625,40647700,0.0,MSFT,tech
2022-10-31,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,228.6073455810547,28357300,0.0,MSFT,tech
2022-11-01,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,224.7074432373047,30592300,0.0,MSFT,tech
2022-11-02,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,216.75991821289062,38407000,0.0,MSFT,tech
2022-11-03,220.08999633789062,220.41000366210938,213.97999572753906,214.25,210.99867248535156,36633900,0.0,MSFT,tech
2022-11-04,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,218.03033447265625,36789100,0.0,MSFT,tech
2022-11-07,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,224.41197204589844,33498000,0.0,MSFT,tech
2022-11-08,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,225.3968048095703,28192500,0.0,MSFT,tech
2022-11-09,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,221.1029815673828,27852900,0.0,MSFT,tech
2022-11-10,235.42999267578125,243.3300018310547,235.0,242.97999572753906,239.29269409179688,46268000,0.0,MSFT,tech
2022-11-11,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,243.3600311279297,34620200,0.0,MSFT,tech
2022-11-14,241.99000549316406,243.91000366210938,239.2100067138672,241.5500030517578,237.88441467285156,31123300,0.0,MSFT,tech
2022-11-15,245.66000366210938,247.0,240.02999877929688,241.97000122070312,238.2980194091797,31390100,0.0,MSFT,tech
2022-11-16,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753906,238.73257446289062,24093300,0.0,MSFT,tech
2022-11-17,237.77999877929688,243.25,237.6300048828125,241.67999267578125,238.6831512451172,23123500,0.0,MSFT,tech
2022-11-18,243.50999450683594,243.74000549316406,239.02999877929688,241.22000122070312,238.22889709472656,27613500,0.0,MSFT,tech
2022-11-21,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,239.048583984375,26394700,0.0,MSFT,tech
2022-11-22,243.58999633789062,245.30999755859375,240.7100067138672,245.02999877929688,241.99163818359375,19665700,0.0,MSFT,tech
2022-11-23,245.11000061035156,248.27999877929688,244.27000427246094,247.5800018310547,244.51002502441406,19508500,0.0,MSFT,tech
2022-11-25,247.30999755859375,248.6999969482422,246.72999572753906,247.49000549316406,244.42115783691406,9200800,0.0,MSFT,tech
2022-11-28,246.0800018310547,246.64999389648438,240.8000030517578,241.75999450683594,238.76217651367188,24778200,0.0,MSFT,tech
2022-11-29,241.39999389648438,242.7899932861328,238.2100067138672,240.3300018310547,237.34991455078125,17956300,0.0,MSFT,tech
2022-11-30,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,251.97628784179688,47594200,0.0,MSFT,tech
2022-12-01,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,251.53184509277344,26041500,0.0,MSFT,tech
2022-12-02,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,251.85777282714844,21528500,0.0,MSFT,tech
2022-12-05,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,247.0975341796875,23435300,0.0,MSFT,tech
2022-12-06,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,242.0805206298828,22463700,0.0,MSFT,tech
2022-12-07,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,241.33981323242188,20481500,0.0,MSFT,tech
2022-12-08,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,244.33224487304688,22611800,0.0,MSFT,tech
2022-12-09,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,242.37680053710938,20609700,0.0,MSFT,tech
2022-12-12,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,249.37890625,30665100,0.0,MSFT,tech
2022-12-13,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,253.7342071533203,42196900,0.0,MSFT,tech
2022-12-14,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,254.03048706054688,35410900,0.0,MSFT,tech
2022-12-15,253.72000122070312,254.1999969482422,247.33999633789062,249.00999450683594,245.92227172851562,35560400,0.0,MSFT,tech
2022-12-16,248.5500030517578,249.83999633789062,243.50999450683594,244.69000244140625,241.65586853027344,86102000,0.0,MSFT,tech
2022-12-19,244.86000061035156,245.2100067138672,238.7100067138672,240.4499969482422,237.46844482421875,29696400,0.0,MSFT,tech
2022-12-20,239.39999389648438,242.91000366210938,238.4199981689453,241.8000030517578,238.8017120361328,25150800,0.0,MSFT,tech
2022-12-21,241.69000244140625,245.6199951171875,240.11000061035156,244.42999267578125,241.39906311035156,23690600,0.0,MSFT,tech
2022-12-22,241.25999450683594,241.99000549316406,233.8699951171875,238.19000244140625,235.23646545410156,28651700,0.0,MSFT,tech
2022-12-23,236.11000061035156,238.8699951171875,233.94000244140625,238.72999572753906,235.76974487304688,21207000,0.0,MSFT,tech
2022-12-27,238.6999969482422,238.92999267578125,235.8300018310547,236.9600067138672,234.02171325683594,16688600,0.0,MSFT,tech
2022-12-28,236.88999938964844,239.72000122070312,234.1699981689453,234.52999877929688,231.62184143066406,17457100,0.0,MSFT,tech
2022-12-29,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,238.021484375,19770700,0.0,MSFT,tech
2022-12-30,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,236.84625244140625,21938500,0.0,MSFT,tech
2023-01-03,243.0800018310547,245.75,237.39999389648438,239.5800018310547,236.6092071533203,25740000,0.0,MSFT,tech
2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,226.25918579101562,50623400,0.0,MSFT,tech
2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,219.55337524414062,39585600,0.0,MSFT,tech
2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,222.14088439941406,43613600,0.0,MSFT,tech
2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,224.30372619628906,27369800,0.0,MSFT,tech
2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,226.0122833251953,27033900,0.0,MSFT,tech
2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,232.84646606445312,28669300,0.0,MSFT,tech
2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,235.552490234375,27269500,0.0,MSFT,tech
2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,236.2635498046875,21333300,0.0,MSFT,tech
2023-01-17,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,237.3696746826172,29831300,0.0,MSFT,tech
2023-01-18,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,232.88597106933594,30028700,0.0,MSFT,tech
2023-01-19,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,229.0540771484375,28623000,0.0,MSFT,tech
2023-01-20,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,237.24127197265625,35389800,0.0,MSFT,tech
2023-01-23,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,239.572021484375,31934000,0.0,MSFT,tech
2023-01-24,242.5,243.9499969482422,240.44000244140625,242.0399932861328,239.03872680664062,40234400,0.0,MSFT,tech
2023-01-25,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,237.62644958496094,66526600,0.0,MSFT,tech
2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,244.9248046875,33454500,0.0,MSFT,tech
2023-01-27,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,245.08282470703125,26498900,0.0,MSFT,tech
2023-01-30,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,239.70042419433594,25867400,0.0,MSFT,tech
2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,244.73716735839844,26541100,0.0,MSFT,tech
2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,249.6159210205078,31259900,0.0,MSFT,tech
2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,261.3189697265625,39940400,0.0,MSFT,tech
2023-02-03,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,255.14646911621094,29077300,0.0,MSFT,tech
2023-02-06,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,253.5860595703125,22518000,0.0,MSFT,tech
2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,264.2422790527344,50841400,0.0,MSFT,tech
2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,263.4225769042969,54686000,0.0,MSFT,tech
2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,260.3511657714844,42375100,0.0,MSFT,tech
2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,259.83758544921875,25818500,0.0,MSFT,tech
2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,267.9556579589844,44630900,0.0,MSFT,tech
2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,268.79510498046875,37047900,0.0,MSFT,tech
2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,266.64666748046875,28922400,0.0,MSFT,tech
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,259.5478210449219,29603600,0.0,MSFT,tech
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,255.49839782714844,30000100,0.0,MSFT,tech
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,250.16192626953125,28397400,0.0,MSFT,tech
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,249.013427734375,22491100,0.0,MSFT,tech
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,252.24107360839844,29219100,0.0,MSFT,tech
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,246.74615478515625,24990900,0.0,MSFT,tech
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,247.6768341064453,21190000,0.0,MSFT,tech
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,246.94419860839844,22491000,0.0,MSFT,tech
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,243.82545471191406,27565300,0.0,MSFT,tech
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,248.61740112304688,24808200,0.0,MSFT,tech
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,252.7559051513672,30760100,0.0,MSFT,tech
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,254.32022094726562,24109800,0.0,MSFT,tech
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,251.62722778320312,21473200,0.0,MSFT,tech
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,251.18170166015625,17340200,0.0,MSFT,tech
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,249.81541442871094,26653400,0.0,MSFT,tech
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,246.12240600585938,28333900,0.0,MSFT,tech
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,251.39950561523438,33339700,0.0,MSFT,tech
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,258.20135498046875,33620300,0.0,MSFT,tech
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,262.8051452636719,46028000,0.0,MSFT,tech
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,273.4583740234375,54768800,0.0,MSFT,tech
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,276.6562805175781,69527400,0.0,MSFT,tech
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,269.52777099609375,43466600,0.0,MSFT,tech
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,271.0623474121094,34558700,0.0,MSFT,tech
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,269.5871887207031,34873300,0.0,MSFT,tech
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,274.9039001464844,36610900,0.0,MSFT,tech
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,277.7850036621094,28172000,0.0,MSFT,tech
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,273.6365661621094,26840200,0.0,MSFT,tech
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,272.4980163574219,21878600,0.0,MSFT,tech
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,277.7255859375,25087000,0.0,MSFT,tech
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,281.23040771484375,25053400,0.0,MSFT,tech
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,285.4382019042969,32766000,0.0,MSFT,tech
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,284.37890625,24883300,0.0,MSFT,tech
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,284.329345703125,25824300,0.0,MSFT,tech
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,281.5175476074219,22064800,0.0,MSFT,tech
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,288.7054748535156,29770300,0.0,MSFT,tech
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,286.5174255371094,23103000,0.0,MSFT,tech
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,280.02252197265625,27276600,0.0,MSFT,tech
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,280.6759948730469,27403400,0.0,MSFT,tech
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,286.96295166015625,24222700,0.0,MSFT,tech
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,283.2997131347656,20987900,0.0,MSFT,tech
2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,285.93328857421875,23836200,0.0,MSFT,tech
2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,285.5075378417969,20161800,0.0,MSFT,tech
2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,285.5867614746094,17150300,0.0,MSFT,tech
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,283.2699890136719,23244400,0.0,MSFT,tech
2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,282.9234924316406,21676400,0.0,MSFT,tech
2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,278.9730224609375,26611000,0.0,MSFT,tech
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,272.68609619140625,45772200,0.0,MSFT,tech
2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,292.4380798339844,64599200,0.0,MSFT,tech
2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,301.8041687011719,46462600,0.0,MSFT,tech
2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,304.2100524902344,36446700,0.0,MSFT,tech
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,302.5269470214844,21294100,0.0,MSFT,tech
2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,302.3783874511719,26404400,0.0,MSFT,tech
2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,301.3784484863281,22360800,0.0,MSFT,tech
2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,302.3783874511719,22519900,0.0,MSFT,tech
2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,307.56640625,28181200,0.0,MSFT,tech
2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,305.58624267578125,21318600,0.0,MSFT,tech
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,303.95263671875,21340800,0.0,MSFT,tech
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,309.2098693847656,30078000,0.0,MSFT,tech
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,307.03173828125,31680200,0.0,MSFT,tech
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,305.903076171875,19758100,0.0,MSFT,tech
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,306.3882141113281,16336500,0.0,MSFT,tech
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,308.6455993652344,26730300,0.0,MSFT,tech
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,311.5627746582031,24315000,0.0,MSFT,tech
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,316.04766845703125,27276000,0.0,MSFT,tech
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,315.8690185546875,27529500,0.0,MSFT,tech
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,318.6870422363281,24115700,0.0,MSFT,tech
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,312.8130187988281,30797200,0.0,MSFT,tech
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,311.4139404296875,23384900,0.0,MSFT,tech
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,323.3902587890625,43301700,0.0,MSFT,tech
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,330.3061218261719,36630600,0.0,MSFT,tech
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,328.63916015625,29503100,0.0,MSFT,tech
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,325.841064453125,45950600,0.0,MSFT,tech
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,329.99853515625,26773900,0.0,MSFT,tech
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,332.7966613769531,25864000,0.0,MSFT,tech
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,333.33245849609375,21307100,0.0,MSFT,tech
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,331.0899963378906,20396200,0.0,MSFT,tech
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,320.8699645996094,40717100,0.0,MSFT,tech
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,322.7353820800781,23277700,0.0,MSFT,tech
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,324.2535095214844,22514900,0.0,MSFT,tech
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,329.27423095703125,24260300,0.0,MSFT,tech
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,331.6952819824219,22951300,0.0,MSFT,tech
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,334.7215576171875,26003800,0.0,MSFT,tech
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,345.3980712890625,38899100,0.0,MSFT,tech
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,339.6728210449219,46533600,0.0,MSFT,tech
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,335.42608642578125,26375400,0.0,MSFT,tech
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,330.970947265625,25117800,0.0,MSFT,tech
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,337.07318115234375,23556800,0.0,MSFT,tech
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,332.41961669921875,23084700,0.0,MSFT,tech
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,326.0494384765625,21520600,0.0,MSFT,tech
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,331.97308349609375,24354100,0.0,MSFT,tech
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,333.2431640625,20259500,0.0,MSFT,tech
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,332.4493713378906,16997000,0.0,MSFT,tech
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,337.8967590332031,26823800,0.0,MSFT,tech
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,335.3665466308594,12508700,0.0,MSFT,tech
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,335.5252990722656,18172400,0.0,MSFT,tech
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,338.6210632324219,28161200,0.0,MSFT,tech
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,334.60247802734375,21185300,0.0,MSFT,tech
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,329.25433349609375,32791400,0.0,MSFT,tech
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,329.889404296875,26698200,0.0,MSFT,tech
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,334.5827331542969,29995300,0.0,MSFT,tech
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,340.0002746582031,20567200,0.0,MSFT,tech
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,342.56024169921875,28302200,0.0,MSFT,tech
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,343.0464782714844,20363900,0.0,MSFT,tech
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,356.69964599609375,64872700,0.0,MSFT,tech
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,352.3238830566406,39732900,0.0,MSFT,tech
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,344.1776428222656,33778400,0.0,MSFT,tech
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,341.1016540527344,69368900,0.0,MSFT,tech
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,342.4312744140625,26678100,0.0,MSFT,tech
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,348.2557067871094,41637700,0.0,MSFT,tech
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,335.1482238769531,58383700,0.0,MSFT,tech
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,328.1529846191406,39635300,0.0,MSFT,tech
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,335.74359130859375,28484900,0.0,MSFT,tech
2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,333.3126220703125,25446000,0.0,MSFT,tech
2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,333.7293395996094,18311900,0.0,MSFT,tech
2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,324.9579772949219,27761300,0.0,MSFT,tech
2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,324.1244812011719,18253700,0.0,MSFT,tech
2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,325.2357482910156,23727700,0.0,MSFT,tech
2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,327.5477294921875,17741500,0.0,MSFT,tech
2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,323.5191955566406,22327600,0.0,MSFT,tech
2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,319.7288818359375,22373300,0.0,MSFT,tech
2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,320.4234313964844,20113700,0.0,MSFT,tech
2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,318.5183410644531,24342600,0.0,MSFT,tech
2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,321.52484130859375,18836100,0.0,MSFT,tech
2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,319.3617248535156,16966300,0.0,MSFT,tech
2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,318.586181640625,20698900,0.0,MSFT,tech
2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,315.0860900878906,21257200,0.0,MSFT,tech
2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,314.6883850097656,24744800,0.0,MSFT,tech
2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,320.05780029296875,24040000,0.0,MSFT,tech
2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,320.6344909667969,16102000,0.0,MSFT,tech
2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,325.1488037109375,21166400,0.0,MSFT,tech
2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,318.1585998535156,23281400,0.0,MSFT,tech
2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,321.1515808105469,21684100,0.0,MSFT,tech
2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,321.86749267578125,14808500,0.0,MSFT,tech
2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,326.5508117675781,19284600,0.0,MSFT,tech
2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,326.9286804199219,15222100,0.0,MSFT,tech
2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,325.9045104980469,26411000,0.0,MSFT,tech
2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,326.79937744140625,14931200,0.0,MSFT,tech
2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,331.6617126464844,18553900,0.0,MSFT,tech
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,330.9955139160156,17535800,0.0,MSFT,tech
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,328.0423583984375,18381000,0.0,MSFT,tech
2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,332.37762451171875,19530100,0.0,MSFT,tech
2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,336.0268859863281,16583300,0.0,MSFT,tech
2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,329.89178466796875,17565500,0.0,MSFT,tech
